u_index,u,v_index,v,length
8748,2001545113,8848,2001545115,0.026575144
8793,261721675,8893,261721541,0.022986799
8802,1883246093,8803,296297981,0.013698312
8803,296297981,8903,293813808,0.024034817
8818,1300215131,8819,745474324,0.01746974
8818,1300215131,8918,259286257,0.039395194
8844,617834598,8845,617834591,0.024028349
8844,617834598,8944,1451005804,0.059382834
8869,255385755,8969,255385700,0.043277116
8882,1333360955,8883,294042584,0.011510012
8882,1333360955,8982,1333360655,0.015324506
8915,1425153011,9015,1425153021,0.056201234
8917,1425153017,8918,259286257,0.045656183
8918,259286257,9018,1300004438,0.056431985
8944,1451005804,9044,261732914,0.030250235
8960,255399519,8961,255399520,0.01069785
8968,261724920,8969,255385700,0.058783267
8969,255385700,9069,255385701,0.032445307
8971,2174082840,9071,380422640,0.056112469
8973,380422635,9073,259364287,0.073193916
9001,293813969,9002,1883246103,0.061798006
9043,257492488,9044,261732914,0.031404649
9057,534440022,9157,259330220,0.08089701
9069,255385701,9070,2174082841,0.049675791
9070,2174082841,9071,380422640,0.034713935
